i,N,alpha,lb_y,ub_y,lb_u,ub_u,d_const,target_profile_equation,cost
9233,53,0.01,-1e+20,-2.8006169059173427,-4.034848991769599,-1.7817085318182322,0,"-5+-1*x1*x1+3*x1+sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)",0.05235712230205536
9234,32,0.01,-1e+20,-4.162062399509442,-4.901015311498099,-4.15085928226062,0,"-5+sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)",0.062018536031246185
9235,82,0.01,-1e+20,2.381252723398653,-11.509962081377484,4.00780497494113,0,"-5*x1*x1+-4*x1+5*x2*x2+-2*x2",0.06835123151540756
9236,55,0.01,-1e+20,0.9450752591787419,-0.320402389138278,0.5052520275783765,-10,"sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.038728196173906326
9237,14,0.01,-1e+20,1.334008764274191,0.8482966235747871,1.583499810594044,-50,"-3*x2*x2+3*x2+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.1693342924118042
9238,91,0.01,-1e+20,2.778926907346875,1.6711091882734135,2.8037910124507923,0,"2+sin(3*pi*x2+pi/3)*sin(3*pi*x2+pi/3)",0.1054910272359848
9239,55,0.01,-1e+20,0.7602996260327628,0.41747400729843187,1.302475871664087,-50,"sin(3*pi*x2+pi/3)*sin(3*pi*x2+pi/3)",0.16096310317516327
9240,42,0.01,-1e+20,0.7210064673167302,0.08717923826570673,1.3596656966222214,0,"sin(1*pi*x1+pi/4)*sin(1*pi*x1+pi/4)",0.04081292077898979
9241,89,0.01,-1e+20,0.8571734673728028,-0.29997176433328265,1.3399767490131396,-10,"sin(3*pi*x1+pi/1)*sin(3*pi*x1+pi/1)",0.12249217182397842
9242,61,0.01,-1e+20,0.7151342838632645,-0.10047843553399999,0.9137161128376383,-30,"sin(2*pi*x2+pi/4)*sin(2*pi*x2+pi/4)",0.1720292866230011
9243,91,0.01,-1e+20,-3.50998217057753,-4.004658012245096,-2.6211637050215266,-40,"-4+sin(4*pi*x2+pi/5)*sin(4*pi*x2+pi/5)",0.16714829206466675
9244,43,0.01,-1e+20,-3.1072600933417442,-5.005307294426716,-2.4445669309331244,0,"-5+sin(5*pi*x1+pi/3)*sin(5*pi*x1+pi/3)+sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.15709958970546722
9245,36,0.01,-1e+20,0.6022422509092229,-1.6828711505818492,1.6398224521294236,-10,"-2+-3*x1*x1+5*x1+sin(2*pi*x1+pi/3)*sin(2*pi*x1+pi/3)",0.07771114259958267
9246,64,0.01,-1e+20,0.6677188362924558,-1.5526417949334772,0.6145002754408051,-10,"3*x2*x2+-3*x2+sin(1*pi*x1+pi/1)*sin(1*pi*x1+pi/1)+sin(2*pi*x2+pi/5)*sin(2*pi*x2+pi/5)",0.1411597728729248
9247,41,0.01,-1e+20,2.6904802508389762,2.270707906829808,3.075387688371904,-20,"2+sin(1*pi*x2+pi/1)*sin(1*pi*x2+pi/1)",0.09232956916093826
9248,70,0.01,-1e+20,-0.20699061909531447,-1.9789012520852995,2.4114831619023467,0,"3*x2*x2+-5*x2+sin(1*pi*x1+pi/3)*sin(1*pi*x1+pi/3)",0.10785677284002304
9249,76,0.01,-1e+20,3.4283443943455416,-1.58927678772534,5.2410913174199205,0,"-2*x2*x2+5*x2+sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)",0.11359675973653793
9250,12,0.01,-1e+20,1.072984581973609,0.10100821580134589,3.2252047435472875,0,"0+-1*x1*x1+0*x1+sin(2*pi*x1+pi/4)*sin(2*pi*x1+pi/4)+sin(1*pi*x2+pi/3)*sin(1*pi*x2+pi/3)",0.14469832181930542
9251,11,0.01,-1e+20,4.11993183734798,1.1347674921685398,4.526749893113291,-20,"1+-2*x1*x1+5*x1+sin(3*pi*x1+pi/4)*sin(3*pi*x1+pi/4)",0.1359628140926361
9252,67,0.01,-1e+20,-0.8801908263682106,-1.4481353865038866,-0.5714498199401365,0,"-2+0*x1*x1+1*x1+sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)",0.1367436796426773
9253,86,0.01,-1e+20,0.6262911455070364,-0.49782817474844593,1.0993033342949885,0,"sin(1*pi*x1+pi/6)*sin(1*pi*x1+pi/6)",0.059266965836286545
9254,65,0.01,-1e+20,-0.48457012652821296,-8.745425088021282,-0.7617851862675638,0,"-3*x2*x2+-5*x2",0.17001628875732422
9255,72,0.01,-1e+20,0.43671788642351106,-2.7658598340963776,-0.14321493031375576,0,"1*x2*x2+-3*x2+sin(3*pi*x2+pi/4)*sin(3*pi*x2+pi/4)",0.1756269931793213
9256,21,0.01,-1e+20,-0.0922237858846513,-2.4057956122898885,0.04584499926672159,-20,"-1*x1*x1+-1*x1",0.10369887948036194
9257,78,0.01,-1e+20,0.796228840493834,-0.07497725855339737,1.096216374248489,-30,"sin(5*pi*x2+pi/2)*sin(5*pi*x2+pi/2)",0.18607842922210693
9258,36,0.01,-1e+20,0.8996622804289712,0.464906383725294,0.9566848834559937,-30,"sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)",0.19413883984088898
9259,86,0.01,-1e+20,-1.4390123761917875,-3.997696843551452,-1.7198925318671174,-10,"-3+0*x1*x1+1*x1+sin(3*pi*x2+pi/1)*sin(3*pi*x2+pi/1)",0.13724792003631592
9260,17,0.01,-1e+20,1.2476131727544415,-2.27565778775847,0.40258673214967133,0,"0+2*x1*x1+-3*x1+-5*x2*x2+3*x2+sin(1*pi*x2+pi/3)*sin(1*pi*x2+pi/3)",0.059065885841846466
9261,79,0.01,-1e+20,2.842368750061564,2.426646643254772,2.833149785193023,0,"2+sin(4*pi*x1+pi/4)*sin(4*pi*x1+pi/4)",0.11803237348794937
9262,32,0.01,-1e+20,0.49900261838807297,0.105906168407505,0.8970827999525894,0,"sin(2*pi*x1+pi/3)*sin(2*pi*x1+pi/3)",0.09927188605070114
9263,78,0.01,-1e+20,0.6395646721907609,-0.033582308942693595,0.6925673589723016,0,"sin(1*pi*x1+pi/6)*sin(1*pi*x1+pi/6)",0.05684260278940201
9264,81,0.01,-1e+20,1.9111083650976461,0.7125389160039217,1.4214457305207062,0,"1*x1*x1+0*x1+sin(5*pi*x2+pi/5)*sin(5*pi*x2+pi/5)",0.1374078392982483
9265,71,0.01,-1e+20,0.620566451838555,0.22379815629707156,0.9197918611481943,-10,"sin(1*pi*x2+pi/2)*sin(1*pi*x2+pi/2)",0.17867165803909302
9266,21,0.01,-1e+20,5.678676448917455,4.899038406992688,6.029561911591901,-30,"5+sin(5*pi*x2+pi/6)*sin(5*pi*x2+pi/6)",0.14628633856773376
9267,22,0.01,-1e+20,4.699826860850658,4.214896487205478,5.2537227344939925,-40,"4+1*x1*x1+0*x1",0.12937167286872864
9268,100,0.01,-1e+20,2.6448120390279017,-0.5618495257864786,2.7105844128452596,-10,"-3*x2*x2+4*x2+sin(3*pi*x1+pi/5)*sin(3*pi*x1+pi/5)+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.11608349531888962
9269,15,0.01,-1e+20,0.9948709939189693,-0.3338905699834951,1.0662753091941455,0,"sin(3*pi*x1+pi/1)*sin(3*pi*x1+pi/1)",0.07432499527931213
9270,74,0.01,-1e+20,1.8684539219528806,-3.3098455434138514,4.28242981052909,-10,"3*x1*x1+-5*x1+-2*x2*x2+4*x2+sin(4*pi*x1+pi/5)*sin(4*pi*x1+pi/5)",0.15755851566791534
9271,100,0.01,-1e+20,2.7362604405258626,1.1653011056808835,3.942614972414141,-10,"2+-1*x1*x1+0*x1+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.04612461104989052
9272,41,0.01,-1e+20,0.674492341734042,0.15339481563373047,1.0405784883514428,0,"sin(2*pi*x1+pi/4)*sin(2*pi*x1+pi/4)",0.08025553822517395
9273,42,0.01,-1e+20,2.6497586081997184,2.294214661550881,2.5311714262263436,-50,"2+sin(3*pi*x2+pi/4)*sin(3*pi*x2+pi/4)",0.19482019543647766
9274,31,0.01,-1e+20,-1.4342759828519336,-1.9740951744465305,-0.5686984141645544,-40,"-2+sin(3*pi*x1+pi/1)*sin(3*pi*x1+pi/1)",0.1142192929983139
9275,55,0.01,-1e+20,2.3166545083991763,1.138835655771244,3.0237922651768674,0,"1+2*x1*x1+-2*x1+sin(5*pi*x1+pi/6)*sin(5*pi*x1+pi/6)+sin(1*pi*x2+pi/4)*sin(1*pi*x2+pi/4)",0.14593657851219177
9276,57,0.01,-1e+20,0.5696401560726565,0.36418636025128104,1.4407244191595052,-20,"sin(5*pi*x2+pi/1)*sin(5*pi*x2+pi/1)",0.11582199484109879
9277,70,0.01,-1e+20,1.942684068955892,-0.2901952659199085,1.6930426304453026,0,"-2*x1*x1+1*x1+-2*x2*x2+4*x2",0.07671297341585159
9278,18,0.01,-1e+20,-4.209769165446287,-5.001191557459381,-4.125364084725423,-10,"-5+sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)",0.12057497352361679
9279,22,0.01,-1e+20,4.624311877833765,4.3669809413004375,5.416047587421539,-10,"4+sin(5*pi*x2+pi/4)*sin(5*pi*x2+pi/4)",0.11572866886854172
9280,96,0.01,-1e+20,-2.2273130469054183,-3.0815583451597477,-1.6994195886010885,-50,"-3+sin(3*pi*x1+pi/3)*sin(3*pi*x1+pi/3)",0.19621017575263977
9281,82,0.01,-1e+20,-3.121643149241046,-4.217155275318902,-2.7895224451006664,0,"-4+sin(4*pi*x1+pi/6)*sin(4*pi*x1+pi/6)",0.11870044469833374
9282,66,0.01,-1e+20,0.6514142294004831,0.16592135660183915,1.1622909523177452,-20,"sin(5*pi*x1+pi/2)*sin(5*pi*x1+pi/2)",0.13593319058418274
9283,22,0.01,-1e+20,0.8664123228782927,0.15452737962039897,0.6877048900123186,-40,"sin(3*pi*x2+pi/4)*sin(3*pi*x2+pi/4)",0.1575412154197693
9284,82,0.01,-1e+20,2.9700875644170677,2.2270589977421142,2.6333029432663424,0,"2+sin(5*pi*x2+pi/5)*sin(5*pi*x2+pi/5)",0.11923449486494064
9285,41,0.01,-1e+20,-3.2116652920106303,-4.220504547606814,-3.12455590271492,-30,"-4+sin(5*pi*x1+pi/6)*sin(5*pi*x1+pi/6)",0.1977352350950241
9286,35,0.01,-1e+20,1.894076999954271,0.032368887898532206,2.3364487144907526,0,"sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)+sin(2*pi*x2+pi/5)*sin(2*pi*x2+pi/5)",0.15963852405548096
9287,19,0.01,-1e+20,2.7143585313064045,-1.345436336958954,6.2666559598672125,0,"-1+3*x1*x1+1*x1+1*x2*x2+-2*x2+sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)+sin(2*pi*x2+pi/6)*sin(2*pi*x2+pi/6)",0.19732731580734253
9288,75,0.01,-1e+20,4.889595464805068,-0.2275275727716668,4.823642278203175,0,"0*x2*x2+4*x2+sin(2*pi*x1+pi/1)*sin(2*pi*x1+pi/1)",0.10068052262067795
9289,10,0.01,-1e+20,-2.1635195438314474,-3.0496122261513303,-2.10107412754458,-40,"-3+-1*x2*x2+2*x2",0.06038821488618851
9290,22,0.01,-1e+20,2.694152685720424,1.2650413094900639,3.948331113559133,-10,"1+sin(1*pi*x1+pi/6)*sin(1*pi*x1+pi/6)+sin(2*pi*x2+pi/1)*sin(2*pi*x2+pi/1)",0.10699731111526489
9291,15,0.01,-1e+20,1.007686115042973,-1.02845448039506,1.270488303669658,0,"-1*x1*x1+0*x1+-4*x2*x2+5*x2",0.07472261041402817
9292,94,0.01,-1e+20,1.503125493737947,0.12370245802667268,2.1610213417467374,-10,"-4*x1*x1+5*x1",0.018690312281250954
9293,63,0.01,-1e+20,5.956563305040661,4.576252304623388,6.20301710669136,-30,"5+sin(1*pi*x1+pi/1)*sin(1*pi*x1+pi/1)",0.12399320304393768
9294,21,0.01,-1e+20,0.6455190365959632,0.03387964585121228,1.0031438867824662,-50,"sin(5*pi*x1+pi/3)*sin(5*pi*x1+pi/3)",0.13330087065696716
9295,34,0.01,-1e+20,3.097334999206514,0.8093001950492624,3.836948612228147,-10,"0*x1*x1+1*x1+-2*x2*x2+4*x2+sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)",0.13891097903251648
9296,57,0.01,-1e+20,0.7430632263137626,0.9904071075681555,1.757018798270739,-10,"2+4*x2*x2+-5*x2",0.1646711677312851
9297,74,0.01,-1e+20,3.1543078288757145,1.1009808485858912,4.642609865609251,0,"2+1*x1*x1+-1*x1+sin(3*pi*x1+pi/6)*sin(3*pi*x1+pi/6)+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.14548957347869873
9298,10,0.01,-1e+20,-0.6514092214560001,-0.8973747443085374,-0.5259871688620947,-10,"2*x2*x2+-3*x2",0.08080629259347916
9299,25,0.01,-1e+20,7.4039029985637965,-0.6566861654808305,9.122537019696068,-10,"3*x2*x2+5*x2",0.12874765694141388
9300,97,0.01,-1e+20,2.647605426448332,-0.6195475617547341,2.3728248582786162,0,"2*x1*x1+0*x1+sin(2*pi*x2+pi/2)*sin(2*pi*x2+pi/2)",0.10663213580846786
9301,69,0.01,-1e+20,1.5897133421784313,-0.8130997393800794,4.398501159361191,0,"0+2*x1*x1+0*x1+sin(2*pi*x2+pi/6)*sin(2*pi*x2+pi/6)",0.16883538663387299
9302,28,0.01,-1e+20,-0.2557278898324211,-0.19336218658348026,2.089020718643218,-40,"5*x1*x1+-5*x1+1*x2*x2+0*x2",0.16004393994808197
9303,36,0.01,-1e+20,-4.3626927890910485,-5.175621416440311,-3.948991257768276,-10,"-5+sin(5*pi*x2+pi/3)*sin(5*pi*x2+pi/3)",0.17365175485610962
9304,64,0.01,-1e+20,3.016787456448408,-4.413162341984515,3.5664242542578677,-10,"2+-5*x1*x1+0*x1+-2*x2*x2+2*x2+sin(3*pi*x2+pi/5)*sin(3*pi*x2+pi/5)",0.1139330193400383
9305,24,0.01,-1e+20,-0.723979316482303,-6.644938551470321,1.1988826243755986,-10,"-5+0*x1*x1+4*x1+2*x2*x2+-1*x2+sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)",0.12532058358192444
9306,58,0.01,-1e+20,0.7475135385650621,0.32267545545923293,0.7860452589704034,-10,"sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)",0.1352889984846115
9307,38,0.01,-1e+20,0.8165006839296931,0.2819934700956821,1.0478958599475914,-50,"sin(4*pi*x2+pi/3)*sin(4*pi*x2+pi/3)",0.1716015636920929
9308,37,0.01,-1e+20,2.7465513168584206,2.3147154237947585,2.75388089003443,0,"2+-3*x2*x2+3*x2",0.02152934856712818
9309,95,0.01,-1e+20,1.5787121033869802,0.4117382444178157,2.2098218724896803,0,"-3*x1*x1+3*x1+sin(2*pi*x2+pi/2)*sin(2*pi*x2+pi/2)",0.09336399286985397
9310,92,0.01,-1e+20,0.6701482879721247,0.23889984917364704,1.4317359551191693,0,"sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.0609416626393795
9311,20,0.01,-1e+20,-3.44729256374417,-7.197713268345359,0.039691129708764095,0,"-4+5*x1*x1+-4*x1+-1*x2*x2+-2*x2+sin(1*pi*x2+pi/2)*sin(1*pi*x2+pi/2)",0.13221226632595062
9312,38,0.01,-1e+20,0.7017356729168749,0.25281887095346245,0.9926549705653154,-10,"sin(5*pi*x2+pi/6)*sin(5*pi*x2+pi/6)",0.13266436755657196
9313,62,0.01,-1e+20,5.010474679613701,3.0186444157908934,5.1895464261635045,0,"5+2*x1*x1+-4*x1+sin(5*pi*x1+pi/6)*sin(5*pi*x1+pi/6)",0.1571115255355835
9314,81,0.01,-1e+20,-0.5258623328587271,-4.481968545741681,-0.5799207860481153,0,"-3+4*x1*x1+-2*x1+3*x2*x2+-1*x2",0.09588296711444855
9315,58,0.01,-1e+20,0.24527770815248257,-1.4698646866346234,1.2330277982412539,-10,"-4*x1*x1+2*x1",0.03653169423341751
9316,77,0.01,-1e+20,-2.5438101824172605,-4.341007272485471,-3.1059452780063848,-10,"-4+-4*x2*x2+5*x2",0.05008416622877121
9317,87,0.01,-1e+20,0.7337004438986221,-0.11874155645559675,0.7421696599678353,-10,"sin(1*pi*x1+pi/6)*sin(1*pi*x1+pi/6)",0.09040898829698563
9318,26,0.01,-1e+20,1.4731518899310077,0.1567997310715732,1.7543243685555039,0,"sin(3*pi*x1+pi/4)*sin(3*pi*x1+pi/4)+sin(4*pi*x2+pi/2)*sin(4*pi*x2+pi/2)",0.17355239391326904
9319,50,0.01,-1e+20,0.5001543325794214,0.21542030050732386,1.250897195292401,-30,"sin(5*pi*x1+pi/1)*sin(5*pi*x1+pi/1)",0.1409642994403839
9320,35,0.01,-1e+20,-4.046195948569853,-4.992000062354235,-3.6211589600296725,-10,"-5+sin(4*pi*x2+pi/6)*sin(4*pi*x2+pi/6)",0.15206429362297058
9321,87,0.01,-1e+20,0.8678226581463426,0.15800535424861128,0.8147686520786981,-20,"0+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.15313935279846191
9322,85,0.01,-1e+20,5.485359270540391,-3.4632927410893375,8.941986621179606,-10,"5+-3*x1*x1+-4*x1+0*x2*x2+-1*x2+sin(2*pi*x2+pi/2)*sin(2*pi*x2+pi/2)",0.12792102992534637
9323,16,0.01,-1e+20,0.814529727369346,0.35832415499943227,0.7608323112525741,0,"sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)",0.06912583112716675
9324,62,0.01,-1e+20,2.061861357631682,2.1092881555361656,2.7981652206914593,-20,"3+2*x2*x2+-3*x2",0.11878101527690887
9325,44,0.01,-1e+20,4.678014550842589,4.210707214571551,5.101887941003928,-30,"4+sin(1*pi*x2+pi/3)*sin(1*pi*x2+pi/3)",0.1241675466299057
9326,11,0.01,-1e+20,-0.008209127032879515,-1.2261475832900792,-0.2671410488933975,-50,"-1+sin(3*pi*x1+pi/2)*sin(3*pi*x1+pi/2)",0.16329297423362732
9327,89,0.01,-1e+20,4.743766574788663,3.5636399966752013,5.270747856724356,-10,"4+4*x2*x2+-3*x2+sin(1*pi*x2+pi/1)*sin(1*pi*x2+pi/1)",0.06324108690023422
9328,84,0.01,-1e+20,2.5607239284380325,2.0428982066780854,3.1236523297162053,0,"2+sin(4*pi*x2+pi/1)*sin(4*pi*x2+pi/1)",0.11966405808925629
9329,98,0.01,-1e+20,0.3423535486250793,-0.3295893482022223,0.9880575275901553,0,"-4*x1*x1+3*x1",0.06163088232278824
9330,40,0.01,-1e+20,1.497569366043443,-4.946455911354377,5.078349066455053,0,"-5+2*x1*x1+1*x1+-1*x2*x2+5*x2+sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)",0.11787537485361099
9331,46,0.01,-1e+20,-4.368787523171776,-5.951351774441944,-3.3471140343641963,-10,"-5+0*x1*x1+-1*x1+sin(3*pi*x1+pi/1)*sin(3*pi*x1+pi/1)",0.1606011986732483
9332,20,0.01,-1e+20,1.6701762896319696,1.3371449551812695,2.3978055939844,-40,"1+sin(3*pi*x1+pi/4)*sin(3*pi*x1+pi/4)",0.14284522831439972
9333,18,0.01,-1e+20,-0.20523067011927165,-0.5088034271342081,0.2284782911984099,-20,"-1+sin(1*pi*x2+pi/4)*sin(1*pi*x2+pi/4)",0.13698506355285645
9334,58,0.01,-1e+20,0.5047429098338557,-0.1608311337292464,1.287627281035837,-50,"sin(4*pi*x2+pi/2)*sin(4*pi*x2+pi/2)",0.19958721101284027
9335,81,0.01,-1e+20,-0.30740273821020525,-0.6124019899899455,0.11658866526650202,-40,"-1+sin(2*pi*x1+pi/2)*sin(2*pi*x1+pi/2)",0.16761676967144012
9336,52,0.01,-1e+20,4.797247362450303,-0.8247108843048117,8.49819293794721,0,"-1+-2*x1*x1+2*x1+4*x2*x2+2*x2",0.03316372632980347
9337,97,0.01,-1e+20,0.6240236595517531,0.10899295576443813,0.8222966632570949,-50,"sin(3*pi*x1+pi/3)*sin(3*pi*x1+pi/3)",0.1650259792804718
9338,11,0.01,-1e+20,0.75,0.020087300654901774,0.5634591846232027,0,"sin(4*pi*x2+pi/1)*sin(4*pi*x2+pi/1)",0.07531951367855072
9339,57,0.01,-1e+20,0.792524715306071,0.14600198694118371,0.5657699405604677,-20,"sin(2*pi*x1+pi/1)*sin(2*pi*x1+pi/1)",0.106162428855896
9340,52,0.01,-1e+20,1.0188687796249112,0.3462846115657259,1.2733733194989312,-50,"-2*x1*x1+2*x1+sin(3*pi*x2+pi/1)*sin(3*pi*x2+pi/1)",0.1342138946056366
9341,22,0.01,-1e+20,3.294815874947732,1.9963782252350268,3.3830136773902404,-40,"2+-4*x1*x1+5*x1",0.1936526596546173
9342,24,0.01,-1e+20,4.353544861084355,-4.456973944266353,5.111588667725663,-20,"-5+2*x1*x1+4*x1+-1*x2*x2+5*x2+sin(1*pi*x1+pi/6)*sin(1*pi*x1+pi/6)",0.12250214070081711
9343,23,0.01,-1e+20,0.7786822080786752,-0.07869705149513528,0.5869133513263834,-10,"sin(1*pi*x1+pi/3)*sin(1*pi*x1+pi/3)",0.12735015153884888
9344,17,0.01,-1e+20,0.7545872943986152,0.015532317558091369,0.7454148748023217,-40,"sin(5*pi*x1+pi/6)*sin(5*pi*x1+pi/6)",0.13399574160575867
9345,46,0.01,-1e+20,1.023495859494249,-0.11136102937013082,0.9603685859274783,-20,"-1*x1*x1+1*x1+0*x2*x2+1*x2",0.17344193160533905
9346,95,0.01,-1e+20,-0.6504560106532031,-0.9991849506552699,-0.22911965972296489,-40,"5*x1*x1+-5*x1",0.13051383197307587
9347,40,0.01,-1e+20,-2.98161315731642,-6.730130609708937,-3.4554780167192973,-20,"-5+0*x1*x1+-1*x1+-3*x2*x2+5*x2",0.09750520437955856
9348,96,0.01,-1e+20,-0.2297167405762779,-2.043679851696335,0.9189178525380406,-10,"0*x1*x1+-3*x1+sin(1*pi*x1+pi/1)*sin(1*pi*x1+pi/1)",0.1888907551765442
9349,24,0.01,-1e+20,-0.23074758678279578,-0.7532469659907595,0.48841323068816345,-10,"-1+sin(4*pi*x2+pi/1)*sin(4*pi*x2+pi/1)",0.12728503346443176
9350,20,0.01,-1e+20,9.325838310770159,1.0727385729889696,9.953421446114094,0,"3+1*x2*x2+5*x2+sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)",0.13843220472335815
9351,80,0.01,-1e+20,-0.8392259944250215,-2.381701481304975,0.02453980309369652,0,"-2+sin(5*pi*x1+pi/1)*sin(5*pi*x1+pi/1)+sin(1*pi*x2+pi/1)*sin(1*pi*x2+pi/1)",0.18805000185966492
9352,98,0.01,-1e+20,0.9176086057269421,-0.029456025243828565,1.04828658959029,-40,"sin(4*pi*x1+pi/6)*sin(4*pi*x1+pi/6)",0.19535990059375763
9353,20,0.01,-1e+20,2.9718871921076513,1.983601941655619,2.698880067025865,-10,"2+sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)",0.1751195788383484
9354,28,0.01,-1e+20,3.3075304945710147,-1.7336864746412428,5.664204784370537,-20,"0+-2*x2*x2+5*x2+sin(5*pi*x1+pi/5)*sin(5*pi*x1+pi/5)",0.18596026301383972
9355,95,0.01,-1e+20,0.1045053801530022,-1.9420026439902784,1.2278443136525556,0,"-1*x1*x1+-1*x1+sin(3*pi*x1+pi/5)*sin(3*pi*x1+pi/5)",0.16483022272586823
9356,88,0.01,-1e+20,1.577470694535657,0.9095656847168836,2.1605762302208182,0,"sin(1*pi*x1+pi/3)*sin(1*pi*x1+pi/3)+sin(1*pi*x2+pi/2)*sin(1*pi*x2+pi/2)",0.163904070854187
9357,27,0.01,-1e+20,0.5522274793135363,0.1780080191824196,0.6280978337118198,-50,"sin(2*pi*x2+pi/4)*sin(2*pi*x2+pi/4)",0.09907922148704529
9358,19,0.01,-1e+20,-0.4030358133749676,-1.4081184690011364,0.3505302698349476,0,"-1+sin(5*pi*x2+pi/5)*sin(5*pi*x2+pi/5)",0.09713146835565567
9359,57,0.01,-1e+20,0.818701079848526,-0.34997291891538873,0.9082615236944567,-10,"sin(4*pi*x1+pi/4)*sin(4*pi*x1+pi/4)",0.13251906633377075
9360,40,0.01,-1e+20,1.3913561371769683,-2.379001749560964,0.8903370423419821,0,"1*x2*x2+-2*x2+sin(1*pi*x1+pi/4)*sin(1*pi*x1+pi/4)+sin(5*pi*x2+pi/4)*sin(5*pi*x2+pi/4)",0.14934863150119781
9361,74,0.01,-1e+20,3.9446100671427375,3.331725501273367,4.0311934329970995,0,"3+sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)",0.09904184937477112
9362,13,0.01,-1e+20,-0.48368474020890284,-10.846994843509599,1.6346821417481499,0,"4*x1*x1+-4*x1+-3*x2*x2+-4*x2+sin(5*pi*x2+pi/3)*sin(5*pi*x2+pi/3)",0.13340863585472107
9363,39,0.01,-1e+20,0.6684869601679512,0.010298319080702112,1.3068195574219157,-10,"0*x2*x2+0*x2+sin(3*pi*x1+pi/5)*sin(3*pi*x1+pi/5)",0.16599822044372559
9364,15,0.01,-1e+20,-1.1204427540687785,-2.1486601654669837,-1.1157698266115517,-30,"-1+-1*x1*x1+0*x1",0.10296107083559036
9365,27,0.01,-1e+20,0.72824394166934,0.34593534260739534,1.4836747473541283,-10,"sin(1*pi*x1+pi/4)*sin(1*pi*x1+pi/4)",0.1317908614873886
9366,36,0.01,-1e+20,0.7718279859629823,-0.307831025025757,0.7433543947349976,-50,"sin(3*pi*x2+pi/5)*sin(3*pi*x2+pi/5)",0.17458388209342957
9367,97,0.01,-1e+20,-0.24939032763557306,-0.8496248604799765,0.25830034769437904,-40,"-1+sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)",0.13135764002799988
9368,76,0.01,-1e+20,-3.4231926234638865,-4.050250177984796,-3.4556360437279463,-30,"-4+sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)",0.14245443046092987
9369,31,0.01,-1e+20,-0.49338798136503875,-0.8743010897696433,0.28344416214633184,-30,"-1+sin(2*pi*x2+pi/1)*sin(2*pi*x2+pi/1)",0.10456664115190506
9370,89,0.01,-1e+20,0.640929953606728,0.4756929432218351,0.7938490833055735,-20,"sin(1*pi*x2+pi/3)*sin(1*pi*x2+pi/3)",0.11538340896368027
9371,64,0.01,-1e+20,5.542426503266196,5.173349027713767,5.9746497198992214,-30,"5+sin(3*pi*x2+pi/3)*sin(3*pi*x2+pi/3)",0.15121124684810638
9372,22,0.01,-1e+20,2.1179937719019506,0.34833337319876634,2.381969257011843,-10,"-2*x1*x1+3*x1+sin(2*pi*x2+pi/2)*sin(2*pi*x2+pi/2)",0.10585346817970276
9373,24,0.01,-1e+20,0.7253320067680058,-0.1476162574990008,0.81564435970173,-30,"sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)",0.15492422878742218
9374,73,0.01,-1e+20,4.1274594461486345,-2.957672186497528,6.690503426931694,-10,"4+-2*x2*x2+-5*x2+sin(5*pi*x1+pi/5)*sin(5*pi*x1+pi/5)",0.14786776900291443
9375,87,0.01,-1e+20,-3.1778836792891885,-3.9900217452445035,-3.392765357575945,0,"-4+sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)",0.1077268123626709
9376,13,0.01,-1e+20,0.7688339174037394,-0.41884511357401294,0.5414054094735337,-50,"sin(4*pi*x2+pi/4)*sin(4*pi*x2+pi/4)",0.14909112453460693
9377,31,0.01,-1e+20,1.8456480565383409,-0.06561821948799818,2.5823784860464905,-10,"sin(5*pi*x1+pi/2)*sin(5*pi*x1+pi/2)+sin(2*pi*x2+pi/5)*sin(2*pi*x2+pi/5)",0.18441522121429443
